Line # ,id_code,fileName,x_localID,x_edhID,x_hispEpID,x_tmID,province,place_name_calc,geo_coords_calc,date_range_start,date_range_start_cert,date_range_end,date_range_end_cert,language,text_markup,text_canonical
3343,1091980,EDCS-10801409.xml,EDCS-10801409,,,424970,Germania Superior,Saverne,48.741963 7.361647,0,0,0,0,Latin,D(is) M(anibus) | et perpetuae secu|ritati | Cornel(iae) Divixtae | Cor(nelius) Iuvenilis | maritus,dis manibvs et perpetvae secvritati corneliae divixtae cornelivs ivvenilis maritvs
3344,1091981,EDCS-10801410.xml,EDCS-10801410,,,424971,Germania Superior,Saverne,48.741963 7.361647,0,0,0,0,Latin,(1) D(is) M(anibus) (2) Div|ixt(a)e M|aterni | Cidiu|s mar(itus) (3) Sex|toci | Cidi|us pa|ter,dis manibvs divixtae materni cidivs maritvs sextoci cidivs pater
3345,1091982,EDCS-10801411.xml,EDCS-10801411,,,424972,Germania Superior,Saverne,48.741963 7.361647,0,0,0,0,Latin,D(is) M(anibus) | Laeto Catu|lini((?)) Cintussa | et Cintus|mus fili(i) | p(onendum) c(uraverunt),dis manibvs laeto catvlini cintvssa et cintvsmvs filii ponendvm cvravervnt
3346,1091983,EDCS-10801412.xml,EDCS-10801412,,,424973,Germania Superior,Saverne,48.741963 7.361647,0,0,0,0,Latin,D(is) M(anibus) | Mattai Cara|si fili(i),dis manibvs mattai carasi filii
3347,1091985,EDCS-10801415.xml,EDCS-10801415,,,424976,Germania Superior,Haegen,48.713691 7.339069,0,0,0,0,Latin,D(is) M(anibus) | Latti Materni f(ilii) | mon<u=I>mentum,dis manibvs latti materni filii monvmentvm
3348,1091986,EDCS-10801416.xml,EDCS-10801416,,,424977,Germania Superior,Phalsbourg,48.766746 7.264160,0,0,0,0,Latin,D(is) M(anibus) | [---]E | [,dis manibvs e
3349,1091987,EDCS-10801417.xml,EDCS-10801417,,,424978,Germania Superior,Haegen,48.713691 7.339069,0,0,0,0,Latin,D(is) M(anibus),dis manibvs
3350,1092005,EDCS-10900272.xml,EDCS-10900272,,,428847,Germania Superior,Payerne,46.822379 6.938032,0,0,0,0,Latin,D(is) M(anibus) | [.] Otacili | [---]atus [,dis manibvs otacili atvs
3351,1092064,EDCS-10900337.xml,EDCS-10900337,,,428915,Germania Superior,Kaiseraugst,47.539545 7.721751,0,0,0,0,Latin,D(is) M(anibus) | et memori(a)e ae|tern(a)e Eusstat(a)e | coniugi dulci|ssim(a)e qui sic vi<x=S>it | annos LXV | Amatus | posuit,dis manibvs et memoriae aeternae evsstatae conivgi dvlcissimae qvi vixit annos lxv amatvs posvit
3352,1092066,EDCS-10900340.xml,EDCS-10900340,,,428917,Germania Superior,Dachstein,48.554568 7.536649,0,0,0,0,Latin,D(is) M(anibus) | Marcelli|no et Paulli|nae,dis manibvs marcellino et pavllinae
3353,1092080,EDCS-10900354.xml,EDCS-10900354,,,428927,Germania Superior,Eutingen an der Enz,48.910855 8.745938,151,1,250,1,Latin,D(is) M(anibus) | Sulpiciae Seve|rae Vegeti Pate|rni parent(um) et | Sulpici(a)e Pattu(a)e | sorori(s) Ve(getius) | Severus fil(ius) | f(aciendum) curavit,dis manibvs svlpiciae severae vegeti paterni parentvm et svlpiciae pattvae sororis vegetivs severvs filivs faciendvm cvravit
3354,1092107,EDCS-10900382.xml,EDCS-10900382,,,428942,Germania Superior,Obernburg am Main,49.842286 9.147769,0,0,0,0,Latin,D(is) M(anibus) | Honoratia|no filio | hic iacet exa|nimis fatis pro|perantibus i(n)fans | bis quinis tantum | qui vixit mensib(u)s | idem con(g)esta | tegitur nunc hic | tellure sepultus | huic pater aetern|um ti(t)ulo conscri<p=B>s(it) | honorem Fl(avius) Floren|tinus pater f(aciundum) c(uravit),dis manibvs honoratiano filio hic iacet exanimis fatis properantibvs infans bis qvinis tantvm qvi vixit mensibvs idem congesta tegitvr nvnc hic tellvre sepvltvs hvic pater aeternvm titvlo conscripsit honorem flavivs florentinvs pater facivndvm cvravit
3355,1092108,EDCS-10900383.xml,EDCS-10900383,,,428943,Germania Superior,Obernburg am Main,49.842286 9.147769,0,0,0,0,Latin,D(is) M(anibus) | Perpetui Severi | et Quintini(a)e Seqund(a)e sic matri | et filiastro separatis | parentibus Carini|us Caranti liber(tus) | Papia filio caris(s)i|mo qui vixit annos | XXVII[---] | eor[um,dis manibvs perpetvi severi et qvintiniae seqvndae matri et filiastro separatis parentibvs carinivs caranti libertvs papia filio carissimo qvi vixit annos xxvii eorvm
3356,1092122,EDCS-10900398.xml,EDCS-10900398,,,428948,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | L(ucius) Ca[---] | Ingenui | Sirmi(ensis) prin|cipis leg(ionis) | XXII pr(imigeniae) p(iae) f(idelis),dis manibvs lvcivs ca ingenvi sirmiensis principis legionis xxii primigeniae piae fidelis
3357,1092128,EDCS-10900405.xml,EDCS-10900405,,,428951,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,Dis | Manibus,dis manibvs
3358,1092130,EDCS-10900407.xml,EDCS-10900407,,,428953,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus(?)) | [---]VCN[---] | [---]MV[---] | [---]VER[,dis manibvs vcn mv ver
3359,1092201,EDCS-11000066.xml,EDCS-11000066,,,425037,Germania Superior,Seltz,48.891930 8.106849,0,0,0,0,Latin,D(is) M(anibus) | [---]stri | [---]linia | [---] f(ili) an(norum) XL | [---]perius E|[,dis manibvs stri linia fili annorvm xl perivs e
3360,1092219,EDCS-11000084.xml,EDCS-11000084,,,425052,Germania Superior,Rheinzabern,49.116328 8.276517,0,0,0,0,Latin,D(is) M(anibus) | memoriae | Dalmatius Seve|rin(a)e car(a)e co(n)iu|gi posuit q|u(a)e vixit an(n)|os XXVI et mens|es [---] et d[ies,dis manibvs memoriae dalmativs severinae carae conivgi posvit qvae vixit annos xxvi et menses et dies
3361,1092233,EDCS-11000098.xml,EDCS-11000098,,,425062,Germania Superior,Speyer,49.317284 8.431007,0,0,0,0,Latin,D(is) M(anibus) | Aur(elio) Vitali | mil(iti) leg(ionis) IIII Fl(aviae) | stip(endiorum) VII vixit | an(nos) XXV agens | expeditione | Germaniae Fl|avius Proc(u)l|us mil(es) leg(ionis) s(upra) s(criptae) | secundus he|res contuber|nali bene mer|enti f(aciendum) c(uravit),dis manibvs avrelio vitali militi legionis iiii flaviae stipendiorvm vii vixit annos xxv agens expeditione germaniae flavivs procvlvs miles legionis svpra scriptae secvndvs heres contvbernali bene merenti faciendvm cvravit
3362,1092236,EDCS-11000101.xml,EDCS-11000101,,,425065,Germania Superior,Speyer,49.317284 8.431007,0,0,0,0,Latin,D(is) M(anibus) | Constantio | Valentino | fratri et | Lunae ma|tri Const|antius Ma|ximus f(aciendum) c(uravit),dis manibvs constantio valentino fratri et lvnae matri constantivs maximvs faciendvm cvravit
3363,1092237,EDCS-11000102.xml,EDCS-11000102,,,425066,Germania Superior,Speyer,49.317284 8.431007,0,0,0,0,Latin,D(is) M(anibus) | perpetuae securitati | Iustiniae Iustinae coniugi | Drombinius Sacer | p(onendum) c(uravit),dis manibvs perpetvae secvritati ivstiniae ivstinae conivgi drombinivs sacer ponendvm cvravit
3364,1092239,EDCS-11000104.xml,EDCS-11000104,,,425068,Germania Superior,Speyer,49.317284 8.431007,0,0,0,0,Latin,D(is) M(anibus) | [---]undino | [---]iae et | [---]ecto fi|lio eorum Cl(audius) Fe|[---] soceris de | suo p(onendum) c(uravit),dis manibvs vndino iae et ecto filio eorvm clavdivs fe soceris de svo ponendvm cvravit
3365,1092240,EDCS-11000105.xml,EDCS-11000105,,,425069,Germania Superior,Speyer,49.317284 8.431007,0,0,0,0,Latin,D(is) M(anibus) | B[---]LI | C[---] | [ - - - - - - - - - - ] | IV[---] | N[---]L | p(onendum) c(uravit),dis manibvs bli c iv nl ponendvm cvravit
3366,1092243,EDCS-11000108.xml,EDCS-11000108,,,425072,Germania Superior,Neustadt an der Weinstrasse,49.350270 8.137919,0,0,0,0,Latin,D(is) M(anibus) | Atturus | Matti fi|llius an(norum) | LX Titur|[ius((?)),dis manibvs attvrvs matti fillivs annorvm lx titvrivs
3367,1092246,EDCS-11000111.xml,EDCS-11000111,,,425075,Germania Superior,Neustadt an der Weinstrasse,49.350270 8.137919,0,0,0,0,Latin,D(is(?)) M(anibus(?)) | [,dis manibvs
3368,1092253,EDCS-11000118.xml,EDCS-11000118,,,425082,Germania Superior,Hohenburg,49.055000 7.783611,0,0,0,0,Latin,D(is) M(anibus) | Mart[---] | Pereg[---] | fili(i) [,dis manibvs mart pereg filii
3369,1092254,EDCS-11000119.xml,EDCS-11000119,,,425083,Germania Superior,Hohenburg,49.055000 7.783611,0,0,0,0,Latin,D(is) M(anibus) | [---]nucconi | Cacussonis | et Prim(a)e co(n)iu|gi et Pepponi fil|lio [---]ia p(osuit),dis manibvs nvcconi cacvssonis et primae conivgi et pepponi fillio ia posvit
3370,1092263,EDCS-11000128.xml,EDCS-11000128,,,425089,Germania Superior,Altrip,49.431558 8.4951365,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | PRIIVOIV | VNCELE[---]FB | MIIFINPI | curavit | CAIFICO | coniunx | karissima | [,dis manibvs sacrvm priivoiv vncelefb miifinpi cvravit caifico conivnx karissima
3371,1092273,EDCS-11000138.xml,EDCS-11000138,,,425099,Germania Superior,Germania Superior,49.213684 8.014702,0,0,0,0,Latin,D(is) M(anibus) | Atrexstus M|oxsi et coniu|gi eius Mato | sibi et suis ERI | curaverunt((?)),dis manibvs atrexstvs moxsi et conivgi eivs mato sibi et svis eri cvravervnt
3372,1092275,EDCS-11000140.xml,EDCS-11000140,,,425101,Germania Superior,Germania Superior,49.213684 8.014702,0,0,0,0,Latin,Dis Manibus | Cisio[,dis manibvs cisio
3373,1092277,EDCS-11000142.xml,EDCS-11000142,,,425103,Germania Superior,Erpolzheim,49.489229 8.222754,0,0,0,0,Latin,(1) D(is) M(anibus) (2) ] | b(ene)f(iciario) co(n)s(ularis) stipendiorum | XVIII qui vixit annis XXXIII | mensibus VIII Prudentia | Favorina uxor et heres | coniugi dulcissimo | f(aciendum) c(uravit),dis manibvs beneficiario consvlaris stipendiorvm xviii qvi vixit annis xxxiii mensibvs viii prvdentia favorina vxor et heres conivgi dvlcissimo faciendvm cvravit
3374,1092284,EDCS-11000149.xml,EDCS-11000149,,,425108,Germania Superior,Rockenhausen,49.631229 7.821727,0,0,0,0,Latin,D(is) M(anibus) | [---] Olisa|ius Sero et | Iustius Liaen|ivi ma[---]I E() coni(ux),dis manibvs olisaivs sero et ivstivs liaenivi mai e conivx
3375,1092288,EDCS-11000153.xml,EDCS-11000153,,,425112,Germania Superior,Landstuhl,49.412026 7.570483,0,0,0,0,Latin,D(is) M(anibus) | Caciro | Tegeddi | et Billicced|ni patribus | Magissa | filius | f(aciendum) c(uravit),dis manibvs caciro tegeddi et billiccedni patribvs magissa filivs faciendvm cvravit
3376,1092294,EDCS-11000159.xml,EDCS-11000159,,,425118,Germania Superior,Medard,49.667703 7.615160,0,0,0,0,Latin,D(is) M(anibus) | Mnorio sic | [,dis manibvs mnorio
3377,1092299,EDCS-11000164.xml,EDCS-11000164,,,425123,Germania Superior,Heidenburg,49.559432 7.630922,0,0,0,0,Latin,D(is) M(anibus) | [---]CAI[---] | [---]VICA BE[,dis manibvs cai vica be
3378,1092304,EDCS-11000169.xml,EDCS-11000169,,,425128,Germania Superior,Heidenburg,49.559432 7.630922,0,0,0,0,Latin,D(is) M(anibus) | Patia Vap[---] | viva here[s,dis manibvs patia vap viva heres
3379,1092318,EDCS-11000183.xml,EDCS-11000183,,,425142,Germania Superior,Sankt Julian,49.607848 7.510958,101,1,200,1,Latin,D(is) M(anibus) | Oclatio | Marito L(uci) f(ilio) | Rundo fil(ius) | Materna,dis manibvs oclatio marito lvci filio rvndo filivs materna
3380,1092319,EDCS-11000184.xml,EDCS-11000184,,,425143,Germania Superior,Sankt Julian,49.607848 7.510958,0,0,0,0,Latin,D(is) M(anibus) | Sextino | filio def(uncto) | Sextus et | Perpetuia sic,dis manibvs sextino filio defvncto sextvs et perpetvia
3381,1092323,EDCS-11000188.xml,EDCS-11000188,,,425147,Germania Superior,Sankt Julian,49.607848 7.510958,0,0,0,0,Latin,D(is) M(anibus) | Ndacoco((?)) filio | DEI[---]REL | MI[---] | vixit[---]L[,dis manibvs ndacoco filio deirel mi vixitl
3382,1092325,EDCS-11000190.xml,EDCS-11000190,,,425149,Germania Superior,Oberstaufenbach,49.515484 7.508716,0,0,0,0,Latin,D(is) M(anibus) | Axsinia Am|mula coniugi | Mariniano de | suo posuit,dis manibvs axsinia ammvla conivgi mariniano de svo posvit
3383,1092331,EDCS-11000196.xml,EDCS-11000196,,,425155,Germania Superior,Oberstaufenbach,49.515484 7.508716,0,0,0,0,Latin,D(is) M(anibus) | Visionio Ia|so et coniu|gi fili(i) eius fe|cerunt,dis manibvs visionio iaso et conivgi filii eivs fecervnt
3384,1092334,EDCS-11000199.xml,EDCS-11000199,,,425158,Germania Superior,Oberstaufenbach,49.515484 7.508716,0,0,0,0,Latin,D(is) M(anibus) | [,dis manibvs
3385,1092341,EDCS-11000206.xml,EDCS-11000206,,,425165,Germania Superior,Breitenbach,49.432775 7.272105,0,0,0,0,Latin,D(is) M(anibus) | Po[---] | et Valer|iae Popp[---] | Solimai[,dis manibvs po et valeriae popp solimai
3386,1092342,EDCS-11000207.xml,EDCS-11000207,,,425166,Germania Superior|Belgica,Schwarzerden,49.534263 7.282823,0,0,0,0,Latin,D(is) M(anibus) | Cinnen(a)e | def(unctae) Terti|us Terti|nus coniugi,dis manibvs cinnenae defvnctae tertivs tertinvs conivgi
3387,1092343,EDCS-11000208.xml,EDCS-11000208,,,425167,Germania Superior|Belgica,Schwarzerden,49.534263 7.282823,101,1,200,1,Latin,D(is) M(anibus) | Iaretio | Losunio | patri d(efuncto) f(ecit(?)),dis manibvs iaretio losvnio patri defvncto fecit
3388,1092374,EDCS-11000239.xml,EDCS-11000239,,,425190,Germania Superior,Worms,49.634137 8.350718,0,0,0,0,Latin,D(is) M(anibus) | Aur(elius) Dizza c(ustos) a(rmorum) | leg(ionis) II Part(hicae) (centuria) IIII p(ili(?)) | post(erioris) vixit n(os) | XXXVI dies [---]II mil(itavit) | n(os) XIIII [---] | Muc3 mil(es) | leg(ionis) s(upra) s(criptae) (centuria) [---] | et Aurel(ius) Pyrrhus | heredes frat(ri) | posuerunt,dis manibvs avrelivs dizza cvstos armorvm legionis ii parthicae centvria iiii pili posterioris vixit nos xxxvi dies ii militavit nos xiiii mvc miles legionis svpra scriptae centvria et avrelivs pyrrhvs heredes fratri posvervnt
3389,1092380,EDCS-11000245.xml,EDCS-11000245,,,425195,Germania Superior,Worms,49.634137 8.350718,0,0,0,0,Latin,D(is) M(anibus) | T(ito) Tummoni et Al|bisiae coniugi | T(itus) Restitutus mil(es) | l(egionis) XXII P(rimigeniae) P(iae) F(idelis) f(aciendum) c(uravit),dis manibvs tito tvmmoni et albisiae conivgi titvs restitvtvs miles legionis xxii primigeniae piae fidelis faciendvm cvravit
3390,1092382,EDCS-11000247.xml,EDCS-11000247,,,425197,Germania Superior,Worms,49.634137 8.350718,0,0,0,0,Latin,D(is) M(anibus) | Val(erius) Rom[---] | civis((?)) ex nu(mero) [---] | qui militavit((?)) | [ - - - - - - - - - - ] | [---]IA | [---]T,dis manibvs valerivs rom civis ex nvmero qvi militavit ia t
3391,1092386,EDCS-11000251.xml,EDCS-11000251,,,425201,Germania Superior,Worms,49.634137 8.350718,0,0,0,0,Latin,(1) D(is) M(anibus) (2) C(aio) Candidio Martino IIIIII|vir(o) Augustali c(ivi) Sentio | Severia Severa coniux | et Candidia sive Marti|nia Dignilla filia fac(iendum) | cur(averunt),dis manibvs caio candidio martino iiiiiiviro avgvstali civi sentio severia severa conivx et candidia sive martinia dignilla filia faciendvm cvravervnt
3392,1092391,EDCS-11000256.xml,EDCS-11000256,,,425206,Germania Superior,Worms,49.634137 8.350718,0,0,0,0,Latin,D(is) M(anibus) | corpus | Martiae Marcellinae matris | post annos exactos vitae | eius LXX[---]Placidio Va|lentian(o) et Anatol(io) co(n)ss(ulibus),dis manibvs corpvs martiae marcellinae matris post annos exactos vitae eivs lxxplacidio valentiano et anatolio conssvlibvs
3393,1092421,EDCS-11000287.xml,EDCS-11000287,,,425229,Germania Superior,Oppenheim,49.855687 8.357639,0,0,0,0,Latin,(1) D(is) M(anibus) (2) Fabricio | et Acceptio De|cembri Paternia | Priscilla mater fi|li(i)s de suo fecit,dis manibvs fabricio et acceptio decembri paternia priscilla mater filiis de svo fecit
3394,1092423,EDCS-11000289.xml,EDCS-11000289,,,425231,Germania Superior,Oppenheim,49.855687 8.357639,0,0,0,0,Latin,D(is) M(anibus) | Tertiae matri | Venusti et | Gemelli et Se|rotin(a)e Pri|mia Ammilla | po(suit(?)) ex voluptate | Tertini Ven|usti,dis manibvs tertiae matri venvsti et gemelli et serotinae primia ammilla posvit ex volvptate tertini venvsti
3395,1092457,EDCS-11000327.xml,EDCS-11000327,HD036836,,211064,Germania Superior|Belgica,Wintersdorf,48.846891 8.138801,101,1,250,1,Latin,D(is) M(anibus) | T(ito) Val(erio) Iustino | |(centurioni) leg(ionis) VIII Aug(ustae) | Iustinia Fel|icia secund(a) | h(eres) <f=E>(ecit),dis manibvs tito valerio ivstino centvrioni legionis viii avgvstae ivstinia felicia secvnda heres fecit
3396,1092559,EDCS-11000441.xml,EDCS-11000441,HD036403,,210697,Germania Superior,Ladenburg,49.474170 8.614171,151,1,230,1,Latin,D(is) M(anibus) | Paridi vi<c=K>(ario) | Eutychas | disp(ensator) bene | merenti | f(aciendum) c(uravit),dis manibvs paridi vicario evtychas dispensator bene merenti faciendvm cvravit
3397,1092572,EDCS-11000454.xml,EDCS-11000454,,,425249,Germania Superior,Dieburg,49.899311 8.846500,0,0,0,0,Latin,D(is) M(anibus) | Seniliae | Restitut(a)e | coniugi | pientis|sim(a)e M(arcus) | Surianius | Fidelis et | sibi viv(u)s | fecit | is facti (c)ur|(r)iculis sit tib(i) te(rra l)evis,dis manibvs seniliae restitvtae conivgi pientissimae marcvs svrianivs fidelis et sibi vivvs fecit is facti cvrricvlis sit tibi terra levis
3398,1092573,EDCS-11000455.xml,EDCS-11000455,,,425250,Germania Superior,Dreieichenhain,50.003341 8.707006,0,0,0,0,Latin,D(is) M(anibus) | Quintio Libe|rali qui vixit | annis LI et | Proximoniae | Sanctae co(n)iugi | eiius viv(a)e sibi | fili(i) eorum Libe | ralini Iuvenis | et Iuventina et | Maternus et Fau|stus et Tiberna|lis fili(i) eorum | patri incomparabili | f(aciendum) c(uraverunt),dis manibvs qvintio liberali qvi vixit annis li et proximoniae sanctae conivgi eiivs vivae sibi filii eorvm libe ralini ivvenis et ivventina et maternvs et favstvs et tibernalis filii eorvm patri incomparabili faciendvm cvravervnt
3399,1092949,EDCS-11000861.xml,EDCS-11000861,,,425311,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | C(aio) Antestio C(ai) f(ilio) | Vet(uria) Seve[---] | praef(ecto) fabr(um) praef(ecto) | coh(ortis) II Bituricum sic | praef(ecto) coh(ortis) I Cyren(aicae) | trib(uno) mil(itum) leg(ionis) IIII | Mac(edonicae) vixit annos | XXXXVI Antestii | Fortunatus et Cec|ilius f(aciendum) c(uraverunt),dis manibvs caio antestio cai filio vetvria seve praefecto fabrvm praefecto cohortis ii bitvricvm praefecto cohortis i cyrenaicae tribvno militvm legionis iiii macedonicae vixit annos xxxxvi antestii fortvnatvs et cecilivs faciendvm cvravervnt
3400,1092950,EDCS-11000862.xml,EDCS-11000862,,,425312,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | Geniaelineae sic Gratae coniugi | pientissimae quae vixit an(nos) XXXV | mens(es) IIII L(ucius) Baebius Tribu|nus sic mil(es) leg(ionis) XXII Pr(imigeniae) P(iae) F(idelis) | f(aciendum) c(uravit),dis manibvs geniaelineae gratae conivgi pientissimae qvae vixit annos xxxv menses iiii lvcivs baebivs tribvnvs miles legionis xxii primigeniae piae fidelis faciendvm cvravit
3401,1092989,EDCS-11000904.xml,EDCS-11000904,,,425331,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,C(aius) Valeri|us C(ai) f(ilius) Cla(udia) | Pude(n)s Savaria | mil(es) leg(ionis) II | Adiu(tricis) an(norum) XXV | stip(endiorum) VI h(ic) s(itus) e(st) | h(eres) f(aciendum) c(uravit) | D(is) M(anibus) s(acrum),caivs valerivs cai filivs clavdia pvdens savaria miles legionis ii adivtricis annorvm xxv stipendiorvm vi hic sitvs est heres faciendvm cvravit dis manibvs sacrvm
3402,1093107,EDCS-11001026.xml,EDCS-11001026,,,425376,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | et memoriae aeternae Perpetuiae | Severae civis Agrip(p)inensis matri(s) | eximiae pietatis quae vixit annis LXXI | Pervincius Ursinus mil(es) c(ustos) a(rmorum) leg(ionis) XXII P(rimigeniae) | filius et Vitalinia Servanda nurus f(aciendum) c(uraverunt),dis manibvs et memoriae aeternae perpetviae severae civis agrippinensis matris eximiae pietatis qvae vixit annis lxxi pervincivs vrsinvs miles cvstos armorvm legionis xxii primigeniae filivs et vitalinia servanda nvrvs faciendvm cvravervnt
3403,1093120,EDCS-11001039.xml,EDCS-11001039,,,425381,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | Lucio Valerio | Victori mil(iti) le|gio(nis) XXII Iul(ius) <f=E>(aciendum) <c=G>(uravit),dis manibvs lvcio valerio victori militi legionis xxii ivlivs faciendvm cvravit
3404,1093226,EDCS-11001147.xml,EDCS-11001147,HD056461,,212135,Germania Superior,Mainz,49.995123 8.267426,101,1,130,1,Latin,Dis Manibus | Gai nat(ione) Rhodi | Athenodorus | pater fecit,dis manibvs gai natione rhodi athenodorvs pater fecit
3405,1093229,EDCS-11001150.xml,EDCS-11001150,,,425394,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | Honorat(a)e Veti(a)e pientissim(a)e | [---]us Herennianus f(aciendum) c(uravit),dis manibvs honoratae vetiae pientissimae vs herennianvs faciendvm cvravit
3406,1093253,EDCS-11001174.xml,EDCS-11001174,,,425400,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | [---]o Severo | [---] Fabriceio [,dis manibvs o severo fabriceio
3407,1093255,EDCS-11001176.xml,EDCS-11001176,,,425402,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | Telesphoris et | maritus eius parentes | filiae dulcissimae | queri necesse est de | puellula dulci | ne tu fuisses si futura | tam grata brevi reverti | unde nobis edita | nativ<u=O>m esset et paren|tibus luctu | semissem anni vixit | et dies octo | rosa simul florivit | et statim periit,dis manibvs telesphoris et maritvs eivs parentes filiae dvlcissimae qveri necesse est de pvellvla dvlci ne tv fvisses si fvtvra tam grata brevi reverti vnde nobis edita nativvm esset et parentibvs lvctv semissem anni vixit et dies octo rosa simvl florivit et statim periit
3408,1093257,EDCS-11001178.xml,EDCS-11001178,,,425404,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | Tertinio Sui|tulo et Avvi|IIC[,dis manibvs tertinio svitvlo et avviiic
3409,1093260,EDCS-11001181.xml,EDCS-11001181,,,425407,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus(?)) | Valentini(a)e Avit(a)e matron(a)e | laudabili civi Trever(a)e Veti(a)e | Vera et Honorata fili(a)e et hered(es) | matri pientissim(a)e f(aciendum) c(uraverunt),dis manibvs valentiniae avitae matronae lavdabili civi treverae vetiae vera et honorata filiae et heredes matri pientissimae faciendvm cvravervnt
3410,1093264,EDCS-11001185.xml,EDCS-11001185,,,425411,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | Vitalinio | Gromatio | infanti dul|cis(s)imo qui | vixit an(n)os | X me(n)ses III | Dignia Legi|tima mater | f(aciendum) c(uravit),dis manibvs vitalinio gromatio infanti dvlcissimo qvi vixit annos x menses iii dignia legitima mater faciendvm cvravit
3411,1093269,EDCS-11001190.xml,EDCS-11001190,,,425416,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | forte [---]la|pide((?)) iacet ma|trona sancta((?)) | nocte die[que((?)),dis manibvs forte lapide iacet matrona sancta nocte dieqve
3412,1093283,EDCS-11001204.xml,EDCS-11001204,,,425430,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,Dis Man[ibus,dis manibvs
3413,1093338,EDCS-11001259.xml,EDCS-11001259,,,425485,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is(?)) M(anibus(?)) [,dis manibvs
3414,1093410,EDCS-11001333.xml,EDCS-11001333,,,425558,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,Ave frateer | D(is) M(anibus) | TI[---]S | N[---] | O[---] | fili[i(?),ave frateer dis manibvs tis n o filii
3415,1093452,EDCS-11001380.xml,EDCS-11001380,,,425596,Germania Superior,Mainz-Kastel,50.008756 8.283979,0,0,0,0,Latin,D(is) M(anibus) | M(arco) Auruncule(i)o | Iuliano equi|ti Romano He|rennius Victo|rinus vet(eranus) leg(ionis) | XXII [---] | [ - - - - - - - - - - ] | [---] posuit,dis manibvs marco avrvncvleio ivliano eqviti romano herennivs victorinvs veteranvs legionis xxii posvit
3416,1093455,EDCS-11001383.xml,EDCS-11001383,,,425599,Germania Superior,Mainz-Kastel,50.008756 8.283979,0,0,0,0,Latin,D(is) M(anibus) | C(aio) Iullinio((?)) Decimo | tesserario leg(ionis) XXII P(rimigeniae) P(iae) F(idelis) | an(n)orum XXXVII stipe|n(d)iorum XVIII Regin|ius E[---] eques | Ant[---]X c(ustos) a(rmorum) | X[---]I[,dis manibvs caio ivllinio decimo tesserario legionis xxii primigeniae piae fidelis annorvm xxxvii stipendiorvm xviii reginivs e eqves antx cvstos armorvm xi
3417,1093462,EDCS-11001390.xml,EDCS-11001390,,,425606,Germania Superior,Mainz-Kastel,50.008756 8.283979,0,0,0,0,Latin,D(is) M(anibus) | [---] Fufidio | negotiatori | [---]ario ex | provincia Bri|tannia[---] Elu|[---]ann(orum) LXXII | [---]inus et | [---]lib(erti(?)) f(aciendum) c(uraverunt),dis manibvs fvfidio negotiatori ario ex provincia britannia elvannorvm lxxii invs et liberti faciendvm cvravervnt
3418,1093466,EDCS-11001394.xml,EDCS-11001394,,,425610,Germania Superior,Mainz-Kastel,50.008756 8.283979,0,0,0,0,Latin,D(is) M(anibus) | Claudiae | Primigeniae | coniugi karissimae | quae vixit an(nos) | XXVIII m(enses) IIII | Zosimus infe|licissimus | f(aciendum) c(uravit),dis manibvs clavdiae primigeniae conivgi karissimae qvae vixit annos xxviii menses iiii zosimvs infelicissimvs faciendvm cvravit
3419,1093467,EDCS-11001395.xml,EDCS-11001395,,,425611,Germania Superior,Mainz-Kastel,50.008756 8.283979,0,0,0,0,Latin,D(is) M(anibus) | Ti(berio(?)) Cl(audio(?)) D(ecimi) | lib(erto(?)) | T[,dis manibvs tiberio clavdio decimi liberto t
