Line # ,id_code,fileName,x_localID,x_edhID,x_hispEpID,x_tmID,province,place_name_calc,geo_coords_calc,date_range_start,date_range_start_cert,date_range_end,date_range_end_cert,language,text_markup,text_canonical
1658,1040683,8828c816.xml,HD040646,HD040646,,208466,Belgica,Arlon,49.684624 5.815802,171,1,300,1,Latin,D(is) M(anibus) | Primi | Prissonis | et Prusciae | Maianae ux|ori viva Vidu|cus filius fecit | et Simili(a)e Sati(a)e | (et) Bimottia Nequigo,dis manibvs primi prissonis et prvsciae maianae vxori viva vidvcvs filivs fecit et similiae satiae et bimottia neqvigo
1644,1040594,6fc94091.xml,HD040650,HD040650,,208467,Belgica,Arlon,49.684624 5.815802,151,1,250,1,Latin,D(is) M(anibus) | Primulio | Pardo d(e)f(uncto) | et suis her|ens f(aciendum) c(uravit),dis manibvs primvlio pardo defvncto et svis herens faciendvm cvravit
1655,1040668,8226d431.xml,HD040653,HD040653,,208468,Belgica,Arlon,49.684624 5.815802,171,1,300,1,Latin,D(is) M(anibus) | Prusciae Lo|suarc(a)e Iolsi|us Secundi|nus uxori et si|bi vivos sic fecit,dis manibvs prvsciae losvarcae iolsivs secvndinvs vxori et sibi vivos fecit
1687,1040959,d7088163.xml,HD040702,HD040702,,208471,Belgica,Arlon,49.684624 5.815802,101,1,300,1,Latin,D(is) M(anibus) | Soiianus f(ecit) | Sollemni filio | et patri Soiio | et Primia Tauso matri,dis manibvs soiianvs fecit sollemni filio et patri soiio et primia tavso matri
1684,1040921,ce36d592.xml,HD040705,HD040705,,208474,Belgica,Arlon,49.684624 5.815802,151,1,250,1,Latin,D(is) M(anibus) | Terti Primilla | [---?] patr(i) fec(i)t,dis manibvs terti primilla patri fecit
1667,1040738,98701280.xml,HD040706,HD040706,,208475,Belgica,Arlon,49.684624 5.815802,151,1,250,1,Latin,D(is) M(anibus) | Tornioneius | Imunnis et co(n)iu|gi Iulinia Popillus | [---],dis manibvs tornioneivs imvnnis et conivgi ivlinia popillvs
1661,1040694,8a27d859.xml,HD040709,HD040709,,208478,Belgica,Arlon,49.684624 5.815802,101,1,300,1,Latin,D(is)? M(anibus) | Vimpur|onio Vim|puroni mari|to defuncto | [---],dis manibvs vimpvronio vimpvroni marito defvncto
1657,1040682,87b054fd.xml,HD040713,HD040713,,208482,Belgica,Arlon,49.684624 5.815802,101,1,300,1,Latin,D(is) M(anibus) | [---],dis manibvs
1875,1042228,EDCS-10600998.xml,EDCS-10600998,HD040714,,208483,Belgica,Arlon,49.684624 5.815802,171,1,200,1,Latin,(1) D(is) M(anibus) (2) [,dis manibvs
1876,1042230,EDCS-10601000.xml,EDCS-10601000,HD040715,,208484,Belgica,Arlon,49.684624 5.815802,171,1,230,1,Latin,(1) D(is) M(anibus) (2),dis manibvs
1689,1040976,ddeb7ca0.xml,HD040718,HD040718,,208487,Belgica,Arlon,49.684624 5.815802,101,1,300,1,Latin,D(is) M(anibus) [---]ndio Senili | [---] Optato filio | [---] her(es(?)) sibi v(ivus) f(ecit),dis manibvs ndio senili optato filio heres sibi vivvs fecit
1668,1040739,98f6751f.xml,HD040719,HD040719,,208488,Belgica,Hondelange,49.633396 5.832195,101,1,300,1,Latin,D(is) M(anibus) | Secundo et | Martia[---] | heres fieri iussit,dis manibvs secvndo et martia heres fieri ivssit
1649,1040614,7710f6c0.xml,HD040725,HD040725,,208494,Belgica,Virton,49.56824 5.53259,101,1,300,1,Latin,D(is) M(anibus) | s(acrum(?)) Satto | [---](?),dis manibvs sacrvm satto
2494,1058919,f4f9564b.xml,HD040727,HD040727,,208496,Belgica,Virton,49.56824 5.53259,101,1,300,1,Latin,D(is) M(anibus)[---],dis manibvs
2423,1044328,EDCS-25300540.xml,EDCS-25300540,HD040791,,209485,Belgica|Germania Inferior,Namur,50.464635 4.860420,101,1,230,1,Latin,D(is) M(anibus) | Cassio [---]|nis Adiutrix((?)) 3|ni po[suit,dis manibvs cassio nis adivtrix ni posvit
3122,1088500,590896af.xml,HD041243,HD041243,,211252,Germania Superior,Wiesbaden,50.084070 8.238381,71,1,150,1,Latin,D(is) M(anibus) Tito | Flavio Germano | veter(ano) leg(ionis) XXII Pr(imigeniae) | p(iae) f(idelis) natione | Batav(u)s | annorum | L Ulpius Arvatius | h(eres) f(aciendum) c(uravit),dis manibvs tito flavio germano veterano legionis xxii primigeniae piae fidelis natione batavvs annorvm l vlpivs arvativs heres faciendvm cvravit
3971,1105846,dccdaaa7.xml,HD041333,HD041333,10248,229726,Hispania Citerior,Pacs,41.36023 1.65906,151,1,300,1,Latin,D(is) M(anibus) s(acrum) | Iunio Eutycheti | patri pientissi|mo qui vixit n(os) | LXXV | Iunia Euthyc(h)ia filia | pientissima f(aciendum) c(uravit),dis manibvs sacrvm ivnio evtycheti patri pientissimo qvi vixit nos lxxv ivnia evthychia filia pientissima faciendvm cvravit
3873,1104899,ae1e7684.xml,HD041351,HD041351,17609,236329,Hispania Citerior,Sant Pere Molanta,41.348787 1.738217,1,1,100,1,Latin,(1) [---]ius Paeti|nianus h(ic) s(itus) e(st) | [---]eia Paeti|niana fil(ia(?)) f(ecit) (2) D(is) M(anibus) | Iason|ti sic fici sic | Valeria|na col(liberto) | b(ene) m(erenti),ivs paetinianvs hic sitvs est eia paetiniana filia fecit dis manibvs iasonti fici valeriana colliberto bene merenti
4014,1106266,f15387a1.xml,HD041768,HD041768,17616,236336,Hispania Citerior,Artés,41.798 1.95428,151,1,300,1,Latin,D(is) M(anibus) | L(ucius) Atilius Ati|lianus Porci|ae Catullae | uxori obse|quentissi|mae | f(aciendum) c(uravit),dis manibvs lvcivs atilivs atilianvs porciae catvllae vxori obseqventissimae faciendvm cvravit
3996,1106090,e8496da1.xml,HD041769,HD041769,17617,236337,Hispania Citerior,Artés,41.798 1.95428,171,1,300,1,Latin,D(is) M(anibus) | S(empronia) Severa S(empronio) Valeri|ano marito incompa|rabilissimo et S(empronio) Va|leriano filio caris|simo et pientissimo f(aciendum) c(uravit),dis manibvs sempronia severa sempronio valeriano marito incomparabilissimo et sempronio valeriano filio carissimo et pientissimo faciendvm cvravit
3960,1105736,d7db027d.xml,HD041770,HD041770,10148,229631,Hispania Citerior,Rajadell,41.72802 1.70621,171,1,300,1,Latin,D(is) M(anibus) | Heuresidi | Melodiae | li=E<b=D>(ertae)#lib(ertae)#ED opseq(uentissimae) sic,dis manibvs hevresidi melodiae liebertae opseqventissimae
3654,1102842,44be1511.xml,HD041790,HD041790,9701,229186,Hispania Citerior,Xàtiva,38.988847 -0.515639,101,1,200,1,Latin,D(is) M(anibus) Clodi|a Patricia | an(norum) XX h(ic) s(ita) e(st) | Clod(ia) Primiti|va mater,dis manibvs clodia patricia annorvm xx hic sita est clodia primitiva mater
3880,1104935,afc5fdcc.xml,HD041793,HD041793,9702,229187,Hispania Citerior,Xàtiva,38.988847 -0.515639,101,1,200,1,Latin,D(is) M(anibus) | M(arco) Coelio Quin|tiano patri | Coeliae Patro|nae parenti | M(arco) Ant(onio) Crispo | piissimo f(ilio),dis manibvs marco coelio qvintiano patri coeliae patronae parenti marco antonio crispo piissimo filio
3579,1102167,224795dd.xml,HD041794,HD041794,19313,237751,Hispania Citerior,Xàtiva,38.988847 -0.515639,101,1,200,1,Latin,D(is) M(anibus) | Corneliae | [---],dis manibvs corneliae
3727,1103496,6656c2b3.xml,HD041797,HD041797,19320,237758,Hispania Citerior,Xàtiva,38.988847 -0.515639,101,1,200,1,Latin,(1) D(is) M(anibus) | Corneliae | [---]ae | an(norum) XXXV | [---]a | [---]a | mater (2) D(is) M(anibus) | Acatheni | a(nnorum) XXVIII | h(ic) s(ita) e(st) f(ecit) | Mystes c|oniugi b(ene) m(erenti),dis manibvs corneliae ae annorvm xxxv a a mater dis manibvs acatheni annorvm xxviii hic sita est fecit mystes conivgi bene merenti
3921,1105376,c577eb79.xml,HD041799,HD041799,9704,229189,Hispania Citerior,Xàtiva,38.988847 -0.515639,101,1,200,1,Latin,D(is) M(anibus) | M(arco) Corn(elio) Flaccino | n(orum) XXXV | morumque bono|rum pleno | Iulia Maura | marito pientissi|mo fecit,dis manibvs marco cornelio flaccino norvm xxxv morvmqve bonorvm pleno ivlia mavra marito pientissimo fecit
3588,1102258,27358adf.xml,HD041805,HD041805,19315,237753,Hispania Citerior,Xàtiva,38.988847 -0.515639,151,1,300,1,Latin,D(is) M(anibus) | Grattiae | Philoninae | n(um) LXX | h(ic) s(ita) e(st),dis manibvs grattiae philoninae nvm lxx hic sita est
3820,1104393,9439f16e.xml,HD041807,HD041807,11854,231310,Hispania Citerior,Xàtiva,38.988847 -0.515639,101,1,300,1,Latin,D(is) M(anibus) | [.] Grattius A|rescon n(orum) L | h(ic) s(itus) e(st),dis manibvs grattivs arescon norvm l hic sitvs est
3731,1103529,680cc450.xml,HD041811,HD041811,19317,237755,Hispania Citerior,Xàtiva,38.988847 -0.515639,101,1,200,1,Latin,D(is) M(anibus) | M(arcus) Manl(ius) | Crescens | n(orum) XXXX | h(ic) s(itus) e(st),dis manibvs marcvs manlivs crescens norvm xxxx hic sitvs est
3911,1105235,be700663.xml,HD041815,HD041815,11855,231311,Hispania Citerior,Xàtiva,38.988847 -0.515639,171,1,230,1,Latin,D(is) M(anibus) | Publ(icia(?)) Eraste | an(norum) XIIII m(ensium) X | [---],dis manibvs pvblicia eraste annorvm xiiii mensivm x
3663,1102902,47588841.xml,HD041817,HD041817,11856,229201,Hispania Citerior,Xàtiva,38.988847 -0.515639,171,1,230,1,Latin,D(is) Manibus | Valeriae | Chryseidi | [---],dis manibvs valeriae chryseidi
3746,1103671,6f6de1b6.xml,HD041822,HD041822,7342,227045,Hispania Citerior,Xàtiva,38.988847 -0.515639,171,1,230,1,Latin,D(is) M(anibus) | Campana | an(norum) XVIIII | m(ensium) VII d(ierum) V | h(ic) s(ita) e(st) | Probus soro|ri piissimae,dis manibvs campana annorvm xviiii mensivm vii diervm v hic sita est probvs sorori piissimae
3966,1105826,dbdcc310.xml,HD041825,HD041825,9709,229194,Hispania Citerior,Xàtiva,38.988847 -0.515639,101,1,200,1,Latin,D(is) M(anibus) | Lupus n(orum) | XXXIIII m(ensium) II | h(ic) s(itus) e(st) Velata | uxsor marito | dulcissimo | sit Lupo t(erra) l(evis),dis manibvs lvpvs norvm xxxiiii mensivm ii hic sitvs est velata vxsor marito dvlcissimo sit lvpo terra levis
3794,1104119,86aa25a0.xml,HD041838,HD041838,9722,229207,Hispania Citerior,Canals,38.96251 -0.58443,101,1,200,1,Latin,D(is) M(anibus) | P(ublius) Manlius | Probillio | an(norum) XLIII | h(ic) s(itus) e(st),dis manibvs pvblivs manlivs probillio annorvm xliii hic sitvs est
3692,1103164,5539943b.xml,HD041844,HD041844,12234,231671,Hispania Citerior,La Font de la Figuera,38.8 -0.88333,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | L(ucio) Mallio L(uci) f(ilio) | Semproniano | [.] Sempronio [---] | [---],dis manibvs sacrvm lvcio mallio lvci filio semproniano sempronio
3995,1106074,e74865b9.xml,HD041846,HD041846,19335,229208,Hispania Citerior,Otos,38.85427 -0.44399,101,1,200,1,Latin,D(is) M(anibus) | Ursa | an(norum) XVIIII | h(ic) s(ita) e(st) Aeras | mater fec(it),dis manibvs vrsa annorvm xviiii hic sita est aeras mater fecit
4016,1106280,f1d8b899.xml,HD041881,HD041881,8968,228463,Hispania Citerior,Ibiza,38.98 1.43,101,1,200,1,Latin,D(is) M(anibus) | L(ucio) Sempronio Apol|lonio medico | L(ucius) Sempronius Phi|loxenus patri pio f(ecit),dis manibvs lvcio sempronio apollonio medico lvcivs sempronivs philoxenvs patri pio fecit
3826,1104490,98efeed1.xml,HD041882,HD041882,8030,227569,Hispania Citerior,Ibiza,38.98 1.43,101,1,200,1,Latin,D(is) M(anibus) | L(ucio) Fabio Propinquo | L(ucius) Fabius Propinquos | pater filio piissimo | vixit annis XXXV,dis manibvs lvcio fabio propinqvo lvcivs fabivs propinqvos pater filio piissimo vixit annis xxxv
3823,1104429,95f01ca2.xml,HD041883,HD041883,8031,227570,Hispania Citerior,Ibiza,38.98 1.43,71,1,130,1,Latin,D(is) M(anibus) s(acrum) | C(a)eci|lian|us v(ixit) | an(nos) LXXXX,dis manibvs sacrvm caecilianvs vixit annos lxxxx
3558,1101969,17e67c7a.xml,HD041884,HD041884,8032,227571,Hispania Citerior,Ibiza,38.98 1.43,231,1,270,1,Latin,D(is) M(anibus) Antoni((?)) Ap|ollinaris fru|mentari ben|e merito co(niux) p(ia) | fecit,dis manibvs antoni apollinaris frvmentari bene merito conivx pia fecit
4037,1106381,f635f356.xml,HD041899,HD041899,8967,228462,Hispania Citerior,Ibiza,38.98 1.43,101,1,200,1,Latin,D(is) M(anibus) | Apollonio | patri | Apollonius | filius,dis manibvs apollonio patri apollonivs filivs
3581,1102182,22e85ec7.xml,HD041902,HD041902,11860,231316,Hispania Citerior,Ibiza,38.98 1.43,101,1,200,1,Latin,D(is) M(anibus) Cor(nelia) Vernac(u)lae vix(it) n(os) XVIIII m(enses) VIII,dis manibvs cornelia vernacvlae vixit nos xviiii menses viii
4004,1106161,eb69a7ac.xml,HD041903,HD041903,11861,231317,Hispania Citerior,Ibiza,38.98 1.43,101,1,200,1,Latin,D(is) M(anibus) M(arcus) pupus Publilius Placidus an(nos) v(ixit) XII,dis manibvs marcvs pvpvs pvblilivs placidvs annos vixit xii
3656,1102852,452aefa5.xml,HD041909,HD041909,11864,231320,Hispania Citerior,Palma de Mallorca,39.569443 2.649993,101,1,200,1,Latin,D(is) M(anibus) | Aufid(ia) Prisca | vix(it) n(os) XX | mens(es) III | Caecilia Ci|la mater,dis manibvs avfidia prisca vixit nos xx menses iii caecilia cila mater
3705,1103307,5cae1799.xml,HD041910,HD041910,11865,231321,Hispania Citerior,Palma de Mallorca,39.569443 2.649993,150,1,300,1,Latin,D(is) M(anibus) | Saraucionis | vixit annis | XXXVIII Celeri|na sibi et contu|birnali p(iissimo) fecit,dis manibvs saravcionis vixit annis xxxviii celerina sibi et contvbirnali piissimo fecit
3872,1104896,addcd646.xml,HD041914,HD041914,7911,227454,Hispania Citerior,Santa Maria del Camí,39.65111 2.77317,101,1,200,1,Latin,D(is) M(anibus) s(acrum) | Sos(io) Alcimedi | vix(it) n(os) IIII m(enses) XI | d(iebus) XXVII | Lascius et | Tertulla filio pi|entissimo,dis manibvs sacrvm sosio alcimedi vixit nos iiii menses xi diebvs xxvii lascivs et tertvlla filio pientissimo
3896,1105114,b896ec0.xml,HD041916,HD041916,9763,229248,Hispania Citerior,Inca,39.7211 2.91093,101,1,200,1,Latin,D(is) M(anibus) | Tabernari | v(ixit) a(nnos) XXIII | Modesta | f(ilia) f(ecit),dis manibvs tabernari vixit annos xxiii modesta filia fecit
3659,1102867,45c8d54e.xml,HD041921,HD041921,7914,227457,Hispania Citerior,Selva,39.75504 2.90069,101,1,200,1,Latin,D(is) M(anibus) s(acrum) | Fuf(icius(?)) I(a)nuarius | Fuf(icio(?)) Primo | patri pientis|simo,dis manibvs sacrvm fvficivs ianvarivs fvficio primo patri pientissimo
3677,1102988,4c088fcc.xml,HD041940,HD041940,7919,227462,Hispania Citerior,Alcúdia,39.85316 3.12138,151,1,300,1,Latin,D(is) M(anibus) Cor(neli) Attici e firmo signo | Pancrati hic iacet infelix fato | deceptus iniquo solitus | assiduis durare membra | palaestris arte quoque si|gni sui populo placuitque | frequenter qui terra fru|ge creatus et igne ac fumo | crematus iam nihil existis | nisi quod superfuit igni | ossa atque cinis | iacent sub te|gmine saxi,dis manibvs corneli attici e firmo signo pancrati hic iacet infelix fato deceptvs iniqvo solitvs assidvis dvrare membra palaestris arte qvoqve signi svi popvlo placvitqve freqventer qvi terra frvge creatvs et igne ac fvmo crematvs iam nihil existis nisi qvod svperfvit igni ossa atqve cinis iacent svb tegmine saxi
3676,1102978,4b3b291b.xml,HD041948,HD041948,7923,227466,Hispania Citerior,Alcúdia,39.85316 3.12138,201,1,400,1,Latin,D(is) M(anibus) | [---] et Max|ima Crescenti | fil(ia)? ann(os) XXV,dis manibvs et maxima crescenti filia annos xxv
3909,1105228,bde4270e.xml,HD041950,HD041950,17627,236347,Hispania Citerior,Llerona,41.648523 2.297597,151,1,200,1,Latin,D(is) M(anibus) | Iuliae | Valenti|nae ma|ter pien|tissima | filiae | f(aciendum)? c(uravit),dis manibvs ivliae valentinae mater pientissima filiae faciendvm cvravit
3835,1104549,9bb6264.xml,HD042029,HD042029,17638,236355,Hispania Citerior,Can Fatjó,41.487606 2.023133,101,1,300,1,Latin,D(is) M(anibus) | [---],dis manibvs
3593,1102328,2a701a76.xml,HD042115,HD042115,7955,227497,Hispania Citerior,Manacor,39.56964 3.20955,0,0,0,0,Latin,D(is) M(anibus(?)) | IMV,dis manibvs imv
3931,1105511,cd018087.xml,HD042150,HD042150,9731,229216,Hispania Citerior,Santanyí,39.35461 3.12907,0,0,0,0,Latin,A D(is) M(anibus) d(e)f(unctae) | Antesti(a)e | Mart(a)e Fuscus | maritus,a dis manibvs defvnctae antestiae martae fvscvs maritvs
3652,1102823,43ddad87.xml,HD042154,HD042154,9733,229218,Hispania Citerior,Santanyí,39.35461 3.12907,101,1,200,1,Latin,D(is) M(anibus) | Asini vix(it) | n(is) LXV | Vatro cont(ubernali) | et collegae,dis manibvs asini vixit nis lxv vatro contvbernali et collegae
3697,1103235,58f4071a.xml,HD042159,HD042159,9743,229228,Hispania Citerior,Santanyí,39.35461 3.12907,0,0,0,0,Latin,D(is) M(anibus) | Maronia | T(h)alassa vixi(t) | SILIVIVIAANV | p(ater(?)) pos(uit),dis manibvs maronia thalassa vixit siliviviaanv pater posvit
3669,1102939,49540d75.xml,HD042165,HD042165,7975,227517,Hispania Citerior,Santanyí,39.35461 3.12907,0,0,0,0,Latin,D(is) M(anibus) | Antistiae | Ingenuae | pientissimae,dis manibvs antistiae ingenvae pientissimae
3592,1102327,2a651dec.xml,HD042169,HD042169,12634,232045,Hispania Citerior,Santanyí,39.35461 3.12907,1,1,100,1,Latin,Dis M(anibus) | CFP LCV | IAILI fecit | vix(it) an(nos) LXX,dis manibvs cfp lcv iaili fecit vixit annos lxx
3989,1105997,e3d0890b.xml,HD042171,HD042171,7979,227520,Hispania Citerior,Santanyí,39.35461 3.12907,-50,1,100,1,Latin,Dis Mani|bus Scara|otia avae | a(nnos) XXX p|o(suit) Quartio,dis manibvs scaraotia avae annos xxx posvit qvartio
4042,1106422,f9337edf.xml,HD042172,HD042172,9744,229228,Hispania Citerior,Santanyí,39.35461 3.12907,-50,1,100,1,Latin,Dis Man(ibus) | Pompeia Asitio | Pompei Aspri f(ilia) | vix(it) n(os) XX | have et vale,dis manibvs pompeia asitio pompei aspri filia vixit nos xx have et vale
3840,1104581,9d672e7e.xml,HD042242,HD042242,8150,227687,Hispania Citerior,Pollensa,39.87678 3.01626,101,1,200,1,Latin,D(is) M(anibus) S(acrum) | [---]lia [---]|[---]T((?))V[---] | [---],dis manibvs sacrvm lia tv
4950,1124144,a6467755.xml,HD042350,HD042350,,212979,Lugdunensis,Lyon,45.764043 4.835659,201,1,250,1,Latin,D(is) M(anibus) | et memoriae aeter|nae Celerini Fidelis | civis Batavi mil(itis) leg(ionis) | XXX exacti proc(uratoris) p(rovinciae) L(ugdunensis) | qui vixit n(os) XXXX mo|riens reliquit supersti|tes liberos tres Cele|rinius Augendus | vir a mill(itiis) fratri pi|issimo et Maturi|a Pia coniugi ca|rissimo facien|dum cura(ve)runt | et sub ascia dedicave|runt,dis manibvs et memoriae aeternae celerini fidelis civis batavi militis legionis xxx exacti procvratoris provinciae lvgdvnensis qvi vixit nos xxxx moriens reliqvit svperstites liberos tres celerinivs avgendvs vir a millitiis fratri piissimo et matvria pia conivgi carissimo faciendvm cvravervnt et svb ascia dedicavervnt
4046,1106509,fdd8e8c.xml,HD043855,HD043855,17721,236433,Hispania Citerior,Badalona,41.451022 2.246611,171,1,300,1,Latin,D(is) M(anibus) | [---] Eudiae((?)) [---] | [---],dis manibvs evdiae
3702,1103280,5b181164.xml,HD044262,HD044262,12538,236571,Hispania Citerior,Empúries,42.13342 3.11455,131,1,170,1,Latin,D(is) M(anibus) | Porciae[---]|ridi P(ublius) N[---]|us Nic[---] | uxori bene | meritae fe|cit t(ibi) t(erra) l(evis) s(it) | vixit cum sic marito ann(os) [---],dis manibvs porciaeridi pvblivs nvs nic vxori bene meritae fecit tibi terra levis sit vixit cvm marito annos
3574,1102095,1ea4d431.xml,HD044263,HD044263,17887,236589,Hispania Citerior,Empúries,42.13342 3.11455,69,1,96,1,Latin,Dis | Manibus | Sentiae | Vitali,dis manibvs sentiae vitali
3643,1102755,4104a86e.xml,HD044269,HD044269,6702,226642,Hispania Citerior,Empúries,42.13342 3.11455,71,1,131,1,Latin,D(is) M(anibus) | C(ai) Sergii Pauli Iun(ioris) | ex test(amento) C(ai) Sergii | Calendionis lib(erti),dis manibvs cai sergii pavli ivnioris ex testamento cai sergii calendionis liberti
3987,1105977,e29f249d.xml,HD044363,HD044363,10270,229748,Hispania Citerior,Figueres,42.26645 2.96163,101,1,200,1,Latin,D(is) M(anibus) | M(arco) Val(erio) Lavino | b(ene)f(iciario) co(n)s(ulari) M(arcus) Val(erius) | Geminus fra|tri optimo,dis manibvs marco valerio lavino beneficiario consvlari marcvs valerivs geminvs fratri optimo
5860,1137108,dca18b86.xml,HD044569,HD044569,24408,243228,Lusitania,Lusitania,38.917216 -6.341213,151,1,200,1,Latin,(1) D(is) M(anibus) s(acrum)  (2) L(ucius) Valer(ius)  | Bespa n(orum)  | LX h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis)  | Ael(ia) Lupa in  | honor(em) Ael(i) Me|nophili et Cae|cili(a)e Gr(a)ecul(a)e f(ecit),dis manibvs sacrvm lvcivs valerivs bespa norvm lx hic sitvs est sit tibi terra levis aelia lvpa in honorem aeli menophili et caeciliae graecvlae fecit
5799,1136628,954de5ad.xml,HD044572,HD044572,24382,243534,Lusitania,Fuenlabrada,40.28419 -3.79415,101,1,150,1,Latin,D(is) M(anibus)  | Kaliope  | n(orum) X  | h(ic) s(ita) e(st) s(it) t(ibi)  | t(erra) l(evis),dis manibvs kaliope norvm x hic sita est sit tibi terra levis
706,1031416,23c145fa.xml,HD044578,HD044578,,373309,Baetica,Baetica,37.88529 -4.77682,101,1,200,1,Latin,(1) D(is) M(anibus) | Val(eria) Laeta | an(norum) LV pia in su|is h(ic) s(ita) e(st) | s(it) t(ibi) t(erra) l(evis) (2) Q(uintus) Valerius | Faustinus a(nnorum) XXXX | pius in suos | [---],dis manibvs valeria laeta annorvm lv pia in svis hic sita est sit tibi terra levis qvintvs valerivs favstinvs annorvm xxxx pivs in svos
813,1031983,51bc1bbe.xml,HD044585,HD044585,,373274,Baetica,Santiponce,37.442656 -6.045118,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | Tr[---] | [---],dis manibvs sacrvm tr
767,1031755,3f9b3a4c.xml,HD044587,HD044587,25278,226019,Baetica,Salteras,37.4206 -6.11049,150,1,235,1,Latin,D(is) M(anibus) s(acrum) | L(ucio) Vulpio Past[---] | [---]aura patri | [---]o p[---],dis manibvs sacrvm lvcio vvlpio past avra patri o p
970,1033073,a709f2d.xml,HD044591,HD044591,,373269,Baetica,Écija,37.540932 -5.079949,151,1,200,1,Latin,D(is) M(anibus) s(acrum) | L(ucius) Avillius Eutyches | Patriciensis | n(um) XXX[.] | p(ius) i(n) s(uis) h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm lvcivs avillivs evtyches patriciensis nvm xxx pivs in svis hic sitvs est sit tibi terra levis
1062,1033682,d6e5e6a1.xml,HD044593,HD044593,,373271,Baetica,Écija,37.540932 -5.079949,101,1,200,1,Latin,D(is) M(anibus) | Augurinus | h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs avgvrinvs hic sitvs est sit tibi terra levis
3875,1104911,ae99e81d.xml,HD044604,HD044604,25218,238755,Hispania Citerior,Tui,42.04713 -8.64435,0,0,0,0,Latin,D(is) M(anibus) M[---]|ruana [---] | FLAO M[---] | [---]avian[---] | [---] f(i)lio A[---] | P A V A M [---],dis manibvs mrvana flao m avian filio a p a v a m
3899,1105149,ba5b15c0.xml,HD044619,HD044619,10189,229667,Hispania Citerior,Barcelona,41.387911 2.169911,0,0,0,0,Latin,D(is) M(anibus) | Dionis | Aug(ustorum) nn(ostrorum) lib(erti)(?) | tabul(arii) ludi | Gallic(i) et Hispan(i),dis manibvs dionis avgvstorvm nnostrorvm liberti tabvlarii lvdi gallici et hispani
6975,1145333,4d576515.xml,HD044740,HD044740,,213927,Narbonensis,Arles,43.676651 4.627804,171,1,300,1,Latin,D(is) M(anibus)  | (H)ermi(a)e  | partiari(i)  | colleg(a)e  | posuerunt,dis manibvs hermiae partiarii collegae posvervnt
6584,1143705,159dda1d.xml,HD044741,HD044741,,213928,Narbonensis,Arles,43.676651 4.627804,0,0,0,0,Latin,D(is) M(anibus)  | [---]nytis,dis manibvs nytis
7269,1146641,7a9c0d21.xml,HD044743,HD044743,,213929,Narbonensis,Crestet,44.217113 5.083950,171,1,300,1,Latin,D(is) M(anibus)  | Audentiae  | Alogius  | Mam[.][]s fi(lius)  | Licin[---]  | [---],dis manibvs avdentiae alogivs mams filivs licin
6761,1144439,2ef15859.xml,HD044759,HD044759,,213942,Narbonensis,Saint-Christol-lès-Alès,44.083225 4.077276,0,0,0,0,Latin,D(is) M(anibus)  | T(itiae(?)) Tertullae  | L(ucius) S(- - -) M(- - -) uxori  | piissimae  | v(ivus) p(osuit),dis manibvs titiae tertvllae lvcivs s m vxori piissimae vivvs posvit
216,1004235,51783b96.xml,EDCS-30101155,HD044773,,207872,Aquitania,Tournan,43.431917 0.783935,71,1,100,1,Latin,Dis Manibus | Buculi Nammi filii | et Titullae Homu|li filiae uxori | posterisq(ue) eorum,dis manibvs bvcvli nammi filii et titvllae homvli filiae vxori posterisqve eorvm
6984,1145372,4e61d52b.xml,HD044816,HD044816,,213971,Narbonensis,Vaison-la-Romaine,44.240968 5.075198,71,1,100,1,Latin,D(is) M(anibus)  | L(ucius) C(- - -) Q(uinti) f(ilius) I((?))(- - -)  | S(- - -) S(- - -) f(ilius) Q(- - -) C(- - -) R(- - -)  | [ - - - - - - - - - - ],dis manibvs lvcivs c qvinti filivs i s s filivs q c r
6945,1145235,49f67518.xml,HD044820,HD044820,,213975,Narbonensis,Vaison-la-Romaine,44.240968 5.075198,0,0,0,0,Latin,D(is) M(anibus)  | Modesta Minu|tiae filia  | marito suo  | fecit,dis manibvs modesta minvtiae filia marito svo fecit
1645,1040596,70271d6d.xml,HD044855,HD044855,,208534,Belgica,Liège,50.632563 5.579664,69,1,96,1,Latin,Dis Manibus | Murrano | Bilauci filio,dis manibvs mvrrano bilavci filio
1664,1040724,93bc4bb8.xml,HD044875,HD044875,,208544,Belgica,Metz,49.120400 6.177355,70,1,75,1,Latin,D(is) M(anibus) | Tituro | mil(iti) leg(ionis) VI,dis manibvs titvro militi legionis vi
7274,1146677,7bef2eb0.xml,HD045452,HD045452,,213989,Narbonensis,Saint-Jean-de-Garguier,43.313944 5.612456,0,0,0,0,Latin,D(is) M(anibus)  | Q(uinto) Messio Fabricio  | patri  | Q(uinto) Messio Valeriano  | filio  | Q(uinto) Comini(o) Valeriano nepoti  | mil(iti) praetoriano equit(i)  | Messiae Magnae filiae  | Memmiae Valeriae matri  | Memmia Valeria  | fecit iussa testamento  | Messi Fabrici mariti  | sui,dis manibvs qvinto messio fabricio patri qvinto messio valeriano filio qvinto cominio valeriano nepoti militi praetoriano eqviti messiae magnae filiae memmiae valeriae matri memmia valeria fecit ivssa testamento messi fabrici mariti svi
